example_name,config_index,num_reads,num_sweeps,seed,run_time_s,best_energy_run,success_prob,tts_target_conf,is_solution_best
hypergraph_not_selfdual_2025_09_29_18_46_10_9_1,3,10000,200,0,0.6319572499487549,,0.0109,265.5395173218666,
hypergraph_not_selfdual_2025_09_29_18_46_11_5_0,0,10000,5,0,0.004155041999183595,,0.3984,0.03765463861893237,
hypergraph_not_selfdual_2025_09_29_18_46_11_5_0,1,10000,20,0,0.010837582987733185,,0.6066,0.05349704811885557,
hypergraph_not_selfdual_2025_09_29_18_46_11_5_0,2,10000,100,0,0.044116250006482005,,0.6842,0.17625776519548694,
hypergraph_not_selfdual_2025_09_29_18_46_11_5_0,3,10000,200,0,0.08423937496263534,,0.7022,0.32025595540553947,
hypergraph_not_selfdual_2025_09_29_18_46_13_6_0,0,10000,5,0,0.008659209008328617,,0.0709,0.54225898607446,
hypergraph_not_selfdual_2025_09_29_18_46_13_6_0,1,10000,20,0,0.02305354189593345,,0.1009,0.9981616180608361,
hypergraph_not_selfdual_2025_09_29_18_46_13_6_0,2,10000,100,0,0.09831145801581442,,0.1643,2.522436567964265,
hypergraph_not_selfdual_2025_09_29_18_46_13_6_0,3,10000,200,0,0.19336525001563132,,0.1853,4.345175022486613,
hypergraph_not_selfdual_2025_09_29_18_46_15_7_0,0,10000,5,0,0.0040408329805359244,,0.9925,0.003803246569814671,
hypergraph_not_selfdual_2025_09_29_18_46_15_7_0,1,10000,20,0,0.012032291968353093,,0.993,0.011167368346013014,
hypergraph_not_selfdual_2025_09_29_18_46_15_7_0,2,10000,100,0,0.05179712502285838,,0.9916,0.04990760527179718,
hypergraph_not_selfdual_2025_09_29_18_46_15_7_0,3,10000,200,0,0.10111854097340256,,0.9915,0.09767165577738654,
hypergraph_not_selfdual_2025_09_29_18_46_16_7_1,0,10000,5,0,0.011937333038076758,,0.0425,1.2658072711479211,
hypergraph_not_selfdual_2025_09_29_18_46_16_7_1,1,10000,20,0,0.029924416914582253,,0.0377,3.5860141338363722,
hypergraph_not_selfdual_2025_09_29_18_46_16_7_1,2,10000,100,0,0.12709412490949035,,0.0398,14.411154893301159,
hypergraph_not_selfdual_2025_09_29_18_46_16_7_1,3,10000,200,0,0.23397804202977568,,0.0396,26.667433388915033,
hypergraph_not_selfdual_2025_09_29_18_46_17_8_0,0,10000,5,0,0.022204042063094676,,0.0286,3.523919495084717,
hypergraph_not_selfdual_2025_09_29_18_46_17_8_0,1,10000,20,0,0.04867266700603068,,0.0204,10.87508690822146,
hypergraph_not_selfdual_2025_09_29_18_46_17_8_0,2,10000,100,0,0.2021028749877587,,0.0429,21.22630165209398,
hypergraph_not_selfdual_2025_09_29_18_46_17_8_0,3,10000,200,0,0.3878357090288773,,0.047,37.100862469697574,
hypergraph_not_selfdual_2025_09_29_18_46_18_8_1,0,10000,5,0,0.022070207982324064,,0.0238,4.21944231783318,
hypergraph_not_selfdual_2025_09_29_18_46_18_8_1,1,10000,20,0,0.04981062491424382,,0.0266,8.508340498233093,
hypergraph_not_selfdual_2025_09_29_18_46_18_8_1,2,10000,100,0,0.19843158300500363,,0.03,30.001148600856546,
hypergraph_not_selfdual_2025_09_29_18_46_18_8_1,3,10000,200,0,0.3799840830033645,,0.0252,68.56146622640671,
hypergraph_not_selfdual_2025_09_29_18_46_19_9_0,0,10000,5,0,0.035653832950629294,,0.013,12.547876399963094,
hypergraph_not_selfdual_2025_09_29_18_46_19_9_0,1,10000,20,0,0.07517383398953825,,0.0137,25.095726796899488,
hypergraph_not_selfdual_2025_09_29_18_46_19_9_0,2,10000,100,0,0.2978527919622138,,0.0104,131.20362719633718,
hypergraph_not_selfdual_2025_09_29_18_46_19_9_0,3,10000,200,0,0.570732833002694,,0.0108,242.04659283795044,
hypergraph_not_selfdual_2025_09_29_18_46_20_9_1,0,10000,5,0,0.037566957995295525,,0.0178,9.632466634475191,
hypergraph_not_selfdual_2025_09_29_18_46_20_9_1,1,10000,20,0,0.0822877079481259,,0.0134,28.089868136947885,
hypergraph_not_selfdual_2025_09_29_18_46_20_9_1,2,10000,100,0,0.3282495839521289,,0.0112,134.21107978744152,
hypergraph_not_selfdual_2025_09_29_18_46_20_9_1,3,10000,200,0,0.6285658329725266,,0.0091,316.6441645626627,
hypergraph_not_selfdual_2025_09_29_18_46_21_5_0,0,10000,5,0,0.00417862506583333,,0.4067,0.03686062900419146,
hypergraph_not_selfdual_2025_09_29_18_46_21_5_0,1,10000,20,0,0.01087045797612518,,0.6191,0.051864229582196573,
hypergraph_not_selfdual_2025_09_29_18_46_21_5_0,2,10000,100,0,0.04283816693350673,,0.6924,0.167332122316182,
hypergraph_not_selfdual_2025_09_29_18_46_21_5_0,3,10000,200,0,0.08080487500410527,,0.7093,0.30119886978488214,
hypergraph_not_selfdual_2025_09_29_18_46_23_6_0,0,10000,5,0,0.008507082937285304,,0.0935,0.39909198304393434,
hypergraph_not_selfdual_2025_09_29_18_46_23_6_0,1,10000,20,0,0.02142908307723701,,0.1035,0.9032335429544351,
hypergraph_not_selfdual_2025_09_29_18_46_23_6_0,2,10000,100,0,0.09071220899932086,,0.161,2.3797099187060415,
hypergraph_not_selfdual_2025_09_29_18_46_23_6_0,3,10000,200,0,0.17596733407117426,,0.1806,4.068418845924961,
hypergraph_not_selfdual_2025_09_29_18_46_25_7_0,0,10000,5,0,0.004078791942447424,,0.9925,0.0038389736816203386,
hypergraph_not_selfdual_2025_09_29_18_46_25_7_0,1,10000,20,0,0.011753708007745445,,0.993,0.010908809983933756,
hypergraph_not_selfdual_2025_09_29_18_46_25_7_0,2,10000,100,0,0.051861291052773595,,0.9916,0.04996943057371218,
hypergraph_not_selfdual_2025_09_29_18_46_25_7_0,3,10000,200,0,0.10142725007608533,,0.9915,0.09796984173737294,
hypergraph_not_selfdual_2025_09_29_18_46_26_7_1,0,10000,5,0,0.011997708003036678,,0.0221,2.4723386551264768,
hypergraph_not_selfdual_2025_09_29_18_46_26_7_1,1,10000,20,0,0.031659457948990166,,0.0283,5.078596846415078,
hypergraph_not_selfdual_2025_09_29_18_46_26_7_1,2,10000,100,0,0.12810020800679922,,0.0311,18.67207876151836,
hypergraph_not_selfdual_2025_09_29_18_46_26_7_1,3,10000,200,0,0.24843441706616431,,0.0317,35.51582657931178,
hypergraph_not_selfdual_2025_09_29_18_46_27_8_0,0,10000,5,0,0.0046410830691456795,,0.9913,0.004504854583129623,
hypergraph_not_selfdual_2025_09_29_18_46_27_8_0,1,10000,20,0,0.014618832967244089,,0.9924,0.013796646594178326,
hypergraph_not_selfdual_2025_09_29_18_46_27_8_0,2,10000,100,0,0.06275245908182114,,0.9927,0.05873836333116643,
hypergraph_not_selfdual_2025_09_29_18_46_27_8_0,3,10000,200,0,0.12076266598887742,,0.9913,0.11721795133718388,
hypergraph_not_selfdual_2025_09_29_18_46_28_8_1,0,10000,5,0,0.021858333027921617,,0.0133,7.518079087016783,
hypergraph_not_selfdual_2025_09_29_18_46_28_8_1,1,10000,20,0,0.0495996669633314,,0.0104,21.848565428740347,
hypergraph_not_selfdual_2025_09_29_18_46_28_8_1,2,10000,100,0,0.19793354196008295,,0.0345,25.962375685795894,
hypergraph_not_selfdual_2025_09_29_18_46_28_8_1,3,10000,200,0,0.3781313329236582,,0.0417,40.88235161336198,
hypergraph_not_selfdual_2025_09_29_18_46_29_9_0,0,10000,5,0,0.03546808403916657,,0.0302,5.326409795588875,
hypergraph_not_selfdual_2025_09_29_18_46_29_9_0,1,10000,20,0,0.07644495798740536,,0.015,23.29300502084673,
hypergraph_not_selfdual_2025_09_29_18_46_29_9_0,2,10000,100,0,0.29737383394967765,,0.0122,111.56445373337498,
hypergraph_not_selfdual_2025_09_29_18_46_29_9_0,3,10000,200,0,0.5758470830041915,,0.0116,227.28129656027812,
hypergraph_not_selfdual_2025_09_29_18_46_30_9_1,0,10000,5,0,0.04284212505444884,,0.0117,16.764003053342673,
hypergraph_not_selfdual_2025_09_29_18_46_30_9_1,1,10000,20,0,0.08177987497765571,,0.0109,34.36274926819846,
hypergraph_not_selfdual_2025_09_29_18_46_30_9_1,2,10000,100,0,0.32746300008147955,,0.0089,168.6856342218293,
hypergraph_not_selfdual_2025_09_29_18_46_30_9_1,3,10000,200,0,0.6296537920134142,,0.0083,347.9051269436868,
hypergraph_not_selfdual_2025_09_29_18_46_31_5_0,0,10000,5,0,0.004048625007271767,,0.3908,0.037619615554004344,
hypergraph_not_selfdual_2025_09_29_18_46_31_5_0,1,10000,20,0,0.0110832080245018,,0.6252,0.052009371938776784,
hypergraph_not_selfdual_2025_09_29_18_46_31_5_0,2,10000,100,0,0.04439979197923094,,0.6909,0.17415063873230233,
hypergraph_not_selfdual_2025_09_29_18_46_31_5_0,3,10000,200,0,0.08739808294922113,,0.7142,0.32135323883929395,
hypergraph_not_selfdual_2025_09_29_18_46_33_6_0,0,10000,5,0,0.008919957908801734,,0.0841,0.46760178797120516,
hypergraph_not_selfdual_2025_09_29_18_46_33_6_0,1,10000,20,0,0.0230436249403283,,0.0993,1.0146942980145144,
hypergraph_not_selfdual_2025_09_29_18_46_33_6_0,2,10000,100,0,0.09625883307307959,,0.1646,2.4648404336574905,
hypergraph_not_selfdual_2025_09_29_18_46_33_6_0,3,10000,200,0,0.18845879193395376,,0.1838,4.273276801162301,
hypergraph_not_selfdual_2025_09_29_18_46_35_7_0,0,10000,5,0,0.00414704205468297,,0.9934,0.003803829962254767,
hypergraph_not_selfdual_2025_09_29_18_46_35_7_0,1,10000,20,0,0.012217166018672287,,0.9915,0.011800712534655861,
hypergraph_not_selfdual_2025_09_29_18_46_35_7_0,2,10000,100,0,0.05204420897644013,,0.9926,0.04885018184133015,
hypergraph_not_selfdual_2025_09_29_18_46_35_7_0,3,10000,200,0,0.10033437493257225,,0.9907,0.09877778270298311,
hypergraph_not_selfdual_2025_09_29_18_46_36_7_1,0,10000,5,0,0.012279457994736731,,0.0467,1.1823993634631214,
hypergraph_not_selfdual_2025_09_29_18_46_36_7_1,1,10000,20,0,0.029849458020180464,,0.0393,3.4285664166729797,
hypergraph_not_selfdual_2025_09_29_18_46_36_7_1,2,10000,100,0,0.12379887502174824,,0.0376,14.875751798780534,
hypergraph_not_selfdual_2025_09_29_18_46_36_7_1,3,10000,200,0,0.24090724997222424,,0.0414,26.238939305200606,
hypergraph_not_selfdual_2025_09_29_18_46_37_8_0,0,10000,5,0,0.021003250032663345,,0.0252,3.7896682576213943,
hypergraph_not_selfdual_2025_09_29_18_46_37_8_0,1,10000,20,0,0.04752112505957484,,0.038,5.648894921437467,
hypergraph_not_selfdual_2025_09_29_18_46_37_8_0,2,10000,100,0,0.1929225829662755,,0.0605,14.236139805226742,
hypergraph_not_selfdual_2025_09_29_18_46_37_8_0,3,10000,200,0,0.37026108300779015,,0.0724,22.688080711481966,
hypergraph_not_selfdual_2025_09_29_18_46_38_8_1,0,10000,5,0,0.020848916959948838,,0.0175,5.438298668098372,
hypergraph_not_selfdual_2025_09_29_18_46_38_8_1,1,10000,20,0,0.04873691592365503,,0.0138,16.151417182422975,
hypergraph_not_selfdual_2025_09_29_18_46_38_8_1,2,10000,100,0,0.19508274993859231,,0.0335,26.365844407320097,
hypergraph_not_selfdual_2025_09_29_18_46_38_8_1,3,10000,200,0,0.3726309590274468,,0.0381,44.176561534839344,
hypergraph_not_selfdual_2025_09_29_18_46_39_9_0,0,10000,5,0,0.03377679199911654,,0.0278,5.517107930684469,
hypergraph_not_selfdual_2025_09_29_18_46_39_9_0,1,10000,20,0,0.07739600003696978,,0.0149,23.74226618385394,
hypergraph_not_selfdual_2025_09_29_18_46_39_9_0,2,10000,100,0,0.3015824999893084,,0.0121,114.08423263674757,
hypergraph_not_selfdual_2025_09_29_18_46_39_9_0,3,10000,200,0,0.5796497499104589,,0.0116,228.78217255731263,
hypergraph_not_selfdual_2025_09_29_18_46_40_9_1,0,10000,5,0,0.03767749993130565,,0.0075,23.047975412641424,
hypergraph_not_selfdual_2025_09_29_18_46_40_9_1,1,10000,20,0,0.0820237499428913,,0.0089,42.252798871709516,
hypergraph_not_selfdual_2025_09_29_18_46_40_9_1,2,10000,100,0,0.32768674998078495,,0.0071,211.78728879227876,
hypergraph_not_selfdual_2025_09_29_18_46_40_9_1,3,10000,200,0,0.6283777500502765,,0.0065,443.7494541876931,
hypergraph_not_selfdual_2025_09_29_18_46_41_5_0,0,10000,5,0,0.0031672919867560267,,0.9876,0.0033224882105359903,
hypergraph_not_selfdual_2025_09_29_18_46_41_5_0,1,10000,20,0,0.008619874948635697,,0.9917,0.008284669325701112,
hypergraph_not_selfdual_2025_09_29_18_46_41_5_0,2,10000,100,0,0.0351337919710204,,0.9934,0.032226094846585784,
hypergraph_not_selfdual_2025_09_29_18_46_41_5_0,3,10000,200,0,0.06908595806453377,,0.9921,0.06572188766163176,
hypergraph_not_selfdual_2025_09_29_18_46_43_6_0,0,10000,5,0,0.009046500083059072,,0.0537,0.7547820061648386,
hypergraph_not_selfdual_2025_09_29_18_46_43_6_0,1,10000,20,0,0.02268566598650068,,0.09,1.1077361889029131,
hypergraph_not_selfdual_2025_09_29_18_46_43_6_0,2,10000,100,0,0.09370741702150553,,0.1547,2.567708800101895,
hypergraph_not_selfdual_2025_09_29_18_46_43_6_0,3,10000,200,0,0.1834884169511497,,0.1762,4.359522773510787,
hypergraph_not_selfdual_2025_09_29_18_46_45_7_0,0,10000,5,0,0.01213145803194493,,0.0485,1.123740587558805,
hypergraph_not_selfdual_2025_09_29_18_46_45_7_0,1,10000,20,0,0.029757166979834437,,0.0813,1.6160830825642543,
hypergraph_not_selfdual_2025_09_29_18_46_45_7_0,2,10000,100,0,0.12185841600876302,,0.1169,4.514100978672948,
hypergraph_not_selfdual_2025_09_29_18_46_45_7_0,3,10000,200,0,0.23702658305410296,,0.1355,7.496689304826109,
hypergraph_not_selfdual_2025_09_29_18_46_46_7_1,0,10000,5,0,0.011979707982391119,,0.0507,1.0603144595228655,
hypergraph_not_selfdual_2025_09_29_18_46_46_7_1,1,10000,20,0,0.028853083960711956,,0.0302,4.333003972573639,
hypergraph_not_selfdual_2025_09_29_18_46_46_7_1,2,10000,100,0,0.12172454094979912,,0.0322,17.126954798669185,
hypergraph_not_selfdual_2025_09_29_18_46_46_7_1,3,10000,200,0,0.23244325001724064,,0.0358,29.3621065709529,
hypergraph_not_selfdual_2025_09_29_18_46_47_8_0,0,10000,5,0,0.020248332992196083,,0.0536,1.6926316286604943,
hypergraph_not_selfdual_2025_09_29_18_46_47_8_0,1,10000,20,0,0.050666832947172225,,0.0372,6.154893595242928,
hypergraph_not_selfdual_2025_09_29_18_46_47_8_0,2,10000,100,0,0.20044562499970198,,0.0546,16.44047901831439,
hypergraph_not_selfdual_2025_09_29_18_46_47_8_0,3,10000,200,0,0.39014366699848324,,0.0646,26.904015769571295,
hypergraph_not_selfdual_2025_09_29_18_46_48_8_1,0,10000,5,0,0.021092499955557287,,0.0353,2.702828851520718,
hypergraph_not_selfdual_2025_09_29_18_46_48_8_1,1,10000,20,0,0.04496720898896456,,0.0397,5.11192260189586,
hypergraph_not_selfdual_2025_09_29_18_46_48_8_1,2,10000,100,0,0.18720725004095584,,0.0594,14.07836585137747,
hypergraph_not_selfdual_2025_09_29_18_46_48_8_1,3,10000,200,0,0.36419833404943347,,0.0618,26.29156964297032,
hypergraph_not_selfdual_2025_09_29_18_46_49_9_0,0,10000,5,0,0.03448979195673019,,0.0293,5.341056301785812,
hypergraph_not_selfdual_2025_09_29_18_46_49_9_0,1,10000,20,0,0.07742337498348206,,0.0137,25.846704407144777,
hypergraph_not_selfdual_2025_09_29_18_46_49_9_0,2,10000,100,0,0.2990213750163093,,0.0099,138.40572209844498,
hypergraph_not_selfdual_2025_09_29_18_46_49_9_0,3,10000,200,0,0.5771880419924855,,0.0114,231.83064302758467,
hypergraph_not_selfdual_2025_09_29_18_46_50_9_1,0,10000,5,0,0.04023091692943126,,0.0064,28.85573751188234,
hypergraph_not_selfdual_2025_09_29_18_46_50_9_1,1,10000,20,0,0.08336187491659075,,0.009,42.462831966247,
hypergraph_not_selfdual_2025_09_29_18_46_50_9_1,2,10000,100,0,0.32894375000614673,,0.0071,212.59970072959027,
hypergraph_not_selfdual_2025_09_29_18_46_50_9_1,3,10000,200,0,0.6307650420349091,,0.0065,445.4353183276672,
hypergraph_not_selfdual_2025_09_29_18_46_51_5_0,0,10000,5,0,0.004350207978859544,,0.4239,0.03632709298904193,
hypergraph_not_selfdual_2025_09_29_18_46_51_5_0,1,10000,20,0,0.01072266697883606,,0.6164,0.05153624370267173,
hypergraph_not_selfdual_2025_09_29_18_46_51_5_0,2,10000,100,0,0.04202983307186514,,0.6818,0.1690321652460372,
hypergraph_not_selfdual_2025_09_29_18_46_51_5_0,3,10000,200,0,0.08042541600298136,,0.7119,0.2976201786181424,
hypergraph_not_selfdual_2025_09_29_18_46_53_6_0,0,10000,5,0,0.008504041936248541,,0.0707,0.5341053355093892,
hypergraph_not_selfdual_2025_09_29_18_46_53_6_0,1,10000,20,0,0.021990333101712167,,0.1047,0.9156645861692948,
hypergraph_not_selfdual_2025_09_29_18_46_53_6_0,2,10000,100,0,0.09301545796915889,,0.1606,2.446776051827045,
hypergraph_not_selfdual_2025_09_29_18_46_53_6_0,3,10000,200,0,0.17812295793555677,,0.1847,4.017091130510396,
hypergraph_not_selfdual_2025_09_29_18_46_55_7_0,0,10000,5,0,0.010767125058919191,,0.0549,0.878151950961958,
hypergraph_not_selfdual_2025_09_29_18_46_55_7_0,1,10000,20,0,0.029806041973643005,,0.0781,1.6879536650644364,
hypergraph_not_selfdual_2025_09_29_18_46_55_7_0,2,10000,100,0,0.12168029195163399,,0.1196,4.399145570355825,
hypergraph_not_selfdual_2025_09_29_18_46_55_7_0,3,10000,200,0,0.2365107910009101,,0.1359,7.456674763443914,
hypergraph_not_selfdual_2025_09_29_18_46_56_7_1,0,10000,5,0,0.01196637493558228,,0.0555,0.965106599159966,
hypergraph_not_selfdual_2025_09_29_18_46_56_7_1,1,10000,20,0,0.02968904096633196,,0.0297,4.534765865044079,
hypergraph_not_selfdual_2025_09_29_18_46_56_7_1,2,10000,100,0,0.11906491708941758,,0.0344,15.663609887865816,
hypergraph_not_selfdual_2025_09_29_18_46_56_7_1,3,10000,200,0,0.2314652920467779,,0.0351,29.832434902636493,
hypergraph_not_selfdual_2025_09_29_18_46_57_8_0,0,10000,5,0,0.004589124931953847,,0.9904,0.004548802601319949,
hypergraph_not_selfdual_2025_09_29_18_46_57_8_0,1,10000,20,0,0.014175541931763291,,0.9916,0.013658428936587546,
hypergraph_not_selfdual_2025_09_29_18_46_57_8_0,2,10000,100,0,0.06127754203043878,,0.9907,0.06032687935040511,
hypergraph_not_selfdual_2025_09_29_18_46_57_8_0,3,10000,200,0,0.12290879199281335,,0.9894,0.12448387811643881,
hypergraph_not_selfdual_2025_09_29_18_46_58_8_1,0,10000,5,0,0.020782209001481533,,0.0229,4.131246683695107,
hypergraph_not_selfdual_2025_09_29_18_46_58_8_1,1,10000,20,0,0.04855087504256517,,0.0192,11.532900550038658,
hypergraph_not_selfdual_2025_09_29_18_46_58_8_1,2,10000,100,0,0.19359375000931323,,0.0358,24.45465858364248,
hypergraph_not_selfdual_2025_09_29_18_46_58_8_1,3,10000,200,0,0.3728643750073388,,0.0395,42.6066663028288,
hypergraph_not_selfdual_2025_09_29_18_46_59_9_0,0,10000,5,0,0.03618045803159475,,0.0159,10.395535960386901,
hypergraph_not_selfdual_2025_09_29_18_46_59_9_0,1,10000,20,0,0.0770225829910487,,0.0132,26.693627606532598,
hypergraph_not_selfdual_2025_09_29_18_46_59_9_0,2,10000,100,0,0.29890795797109604,,0.0107,127.95742240242369,
hypergraph_not_selfdual_2025_09_29_18_46_59_9_0,3,10000,200,0,0.5756242499919608,,0.0122,215.9544575697407,
hypergraph_not_selfdual_2025_09_29_18_47_00_9_1,0,10000,5,0,0.03776149998884648,,0.0282,6.079236899147592,
hypergraph_not_selfdual_2025_09_29_18_47_00_9_1,1,10000,20,0,0.0805967909982428,,0.0165,22.30856739712629,
hypergraph_not_selfdual_2025_09_29_18_47_00_9_1,2,10000,100,0,0.3164761250372976,,0.0124,116.80415972842096,
hypergraph_not_selfdual_2025_09_29_18_47_00_9_1,3,10000,200,0,0.6091662079561502,,0.0131,212.7403716640356,
